method,rank,scenario_id,template_id,selection_reason,selected_build_id,session_id,mode,ego_collision,inconclusive,regression,execution_id,episode_cost,contributing_pattern_ids,new_pattern_id,target_observations_before_query,history_source_count,task_id,repeat
Random,17,4179801:fbrt_cutin:initial:1,fbrt_cutin,seeded_random_without_replacement,merge_blind06,legacy_regression_seed4179801_merge_blind06:Random:4,regression,False,False,False,legacy-06b7574f0505e7105218d90f,0,[],,16,1,legacy_regression_seed4179801_merge_blind06,4
Random,18,4179801:fbrt_stop_hold_go:initial:12,fbrt_stop_hold_go,seeded_random_without_replacement,merge_blind06,legacy_regression_seed4179801_merge_blind06:Random:4,regression,False,False,False,legacy-034a2c1f8ab4fa5b0b29992c,0,[],,17,1,legacy_regression_seed4179801_merge_blind06,4
Random,19,4179801:fbrt_cutin:initial:13,fbrt_cutin,seeded_random_without_replacement,merge_blind06,legacy_regression_seed4179801_merge_blind06:Random:4,regression,False,False,False,legacy-bbb41f188fac65970b0ef185,0,[],,18,1,legacy_regression_seed4179801_merge_blind06,4
Random,20,4179801:fbrt_lead_emergency_brake:wide_initial:26,fbrt_lead_emergency_brake,seeded_random_without_replacement,merge_blind06,legacy_regression_seed4179801_merge_blind06:Random:4,regression,False,False,False,legacy-11ceb5a7cfcbd09dc2ec53d6,0,[],,19,1,legacy_regression_seed4179801_merge_blind06,4
Random,1,4179801:fbrt_cutout_static:initial:12,fbrt_cutout_static,seeded_random_without_replacement,merge_blind06,legacy_regression_seed4179801_merge_blind06:Random:5,regression,False,False,False,legacy-b6feef445e69d087eed4a3c8,0,[],,0,1,legacy_regression_seed4179801_merge_blind06,5
Random,2,4179801:fbrt_cutout_static:initial:18,fbrt_cutout_static,seeded_random_without_replacement,merge_blind06,legacy_regression_seed4179801_merge_blind06:Random:5,regression,False,False,False,legacy-08c082dd3c7af3cbfdb4ef6e,0,[],,1,1,legacy_regression_seed4179801_merge_blind06,5
Random,3,4179801:fbrt_stop_hold_go:initial:5,fbrt_stop_hold_go,seeded_random_without_replacement,merge_blind06,legacy_regression_seed4179801_merge_blind06:Random:5,regression,False,False,False,legacy-409a6cde7e7fa31e1bba1fca,0,[],,2,1,legacy_regression_seed4179801_merge_blind06,5
Random,4,4179801:fbrt_stop_hold_go:initial:7,fbrt_stop_hold_go,seeded_random_without_replacement,merge_blind06,legacy_regression_seed4179801_merge_blind06:Random:5,regression,False,False,False,legacy-6bf48507c7d1e7af40d84b5c,0,[],,3,1,legacy_regression_seed4179801_merge_blind06,5
Random,5,4179801:fbrt_stop_hold_go:initial:8,fbrt_stop_hold_go,seeded_random_without_replacement,merge_blind06,legacy_regression_seed4179801_merge_blind06:Random:5,regression,False,False,False,legacy-601699247d3732f03a893d32,0,[],,4,1,legacy_regression_seed4179801_merge_blind06,5
Random,6,4179801:fbrt_cutout_static:initial:20,fbrt_cutout_static,seeded_random_without_replacement,merge_blind06,legacy_regression_seed4179801_merge_blind06:Random:5,regression,False,False,False,legacy-5cdb6f6c8633780b3bf2d91e,0,[],,5,1,legacy_regression_seed4179801_merge_blind06,5
Random,7,4179801:fbrt_cutout_static:initial:26,fbrt_cutout_static,seeded_random_without_replacement,merge_blind06,legacy_regression_seed4179801_merge_blind06:Random:5,regression,False,False,False,legacy-d4c91dab1d85af0bcf8908b6,0,[],,6,1,legacy_regression_seed4179801_merge_blind06,5
Random,8,4179801:fbrt_cutin:initial:17,fbrt_cutin,seeded_random_without_replacement,merge_blind06,legacy_regression_seed4179801_merge_blind06:Random:5,regression,False,False,False,legacy-c30a83de8bb4dc97795bec80,0,[],,7,1,legacy_regression_seed4179801_merge_blind06,5
Random,9,4179801:fbrt_lead_emergency_brake:wide_initial:22,fbrt_lead_emergency_brake,seeded_random_without_replacement,merge_blind06,legacy_regression_seed4179801_merge_blind06:Random:5,regression,False,False,False,legacy-780a1bee8b91ee7ab39135d6,0,[],,8,1,legacy_regression_seed4179801_merge_blind06,5
Random,10,4179801:fbrt_cutout_static:initial:2,fbrt_cutout_static,seeded_random_without_replacement,merge_blind06,legacy_regression_seed4179801_merge_blind06:Random:5,regression,False,False,False,legacy-a56ac43cd3f2aed06db6deb7,0,[],,9,1,legacy_regression_seed4179801_merge_blind06,5
Random,11,4179801:fbrt_cutin:initial:7,fbrt_cutin,seeded_random_without_replacement,merge_blind06,legacy_regression_seed4179801_merge_blind06:Random:5,regression,False,False,False,legacy-80c0fb79ef1e0e67e85d1e11,0,[],,10,1,legacy_regression_seed4179801_merge_blind06,5
Random,12,4179801:fbrt_stop_hold_go:initial:21,fbrt_stop_hold_go,seeded_random_without_replacement,merge_blind06,legacy_regression_seed4179801_merge_blind06:Random:5,regression,False,False,False,legacy-649a0cc3e1a98f5bc30a9a89,0,[],,11,1,legacy_regression_seed4179801_merge_blind06,5
Random,13,4179801:fbrt_cutout_static:initial:23,fbrt_cutout_static,seeded_random_without_replacement,merge_blind06,legacy_regression_seed4179801_merge_blind06:Random:5,regression,True,False,True,legacy-e7894e10b28f5d3bf4f243a6,0,[],,12,1,legacy_regression_seed4179801_merge_blind06,5
Random,14,4179801:fbrt_cutout_static:initial:14,fbrt_cutout_static,seeded_random_without_replacement,merge_blind06,legacy_regression_seed4179801_merge_blind06:Random:5,regression,False,False,False,legacy-3a7a11270a28ca538504de8f,0,[],,13,1,legacy_regression_seed4179801_merge_blind06,5
Random,15,4179801:fbrt_cutin:initial:30,fbrt_cutin,seeded_random_without_replacement,merge_blind06,legacy_regression_seed4179801_merge_blind06:Random:5,regression,False,False,False,legacy-c75aad846f9b0f2e41c4f5ab,0,[],,14,1,legacy_regression_seed4179801_merge_blind06,5
Random,16,4179801:fbrt_cutin:initial:13,fbrt_cutin,seeded_random_without_replacement,merge_blind06,legacy_regression_seed4179801_merge_blind06:Random:5,regression,False,False,False,legacy-bbb41f188fac65970b0ef185,0,[],,15,1,legacy_regression_seed4179801_merge_blind06,5
Random,17,4179801:fbrt_cutin:probe:3,fbrt_cutin,seeded_random_without_replacement,merge_blind06,legacy_regression_seed4179801_merge_blind06:Random:5,regression,True,False,True,legacy-3f8e55023182b01009f920c7,0,[],,16,1,legacy_regression_seed4179801_merge_blind06,5
Random,18,4179801:fbrt_cutin:initial:23,fbrt_cutin,seeded_random_without_replacement,merge_blind06,legacy_regression_seed4179801_merge_blind06:Random:5,regression,False,False,False,legacy-1b4c9dab21573f9ff95c3636,0,[],,17,1,legacy_regression_seed4179801_merge_blind06,5
Random,19,4179801:fbrt_lead_emergency_brake:wide_initial:30,fbrt_lead_emergency_brake,seeded_random_without_replacement,merge_blind06,legacy_regression_seed4179801_merge_blind06:Random:5,regression,False,False,False,legacy-61df1dab37ecb965f59b1a1c,0,[],,18,1,legacy_regression_seed4179801_merge_blind06,5
Random,20,4179801:fbrt_cutin:initial:19,fbrt_cutin,seeded_random_without_replacement,merge_blind06,legacy_regression_seed4179801_merge_blind06:Random:5,regression,False,False,False,legacy-c112f429842e434798765ea2,0,[],,19,1,legacy_regression_seed4179801_merge_blind06,5
Random,1,4179801:fbrt_cutin:initial:22,fbrt_cutin,seeded_random_without_replacement,merge_blind06,legacy_regression_seed4179801_merge_blind06:Random:6,regression,False,False,False,legacy-90537192f3ae1cfcfe712893,0,[],,0,1,legacy_regression_seed4179801_merge_blind06,6
Random,2,4179801:fbrt_stop_hold_go:core_extra:3,fbrt_stop_hold_go,seeded_random_without_replacement,merge_blind06,legacy_regression_seed4179801_merge_blind06:Random:6,regression,False,False,False,legacy-dec497612156149d3418a402,0,[],,1,1,legacy_regression_seed4179801_merge_blind06,6
Random,3,4179801:fbrt_stop_hold_go:initial:15,fbrt_stop_hold_go,seeded_random_without_replacement,merge_blind06,legacy_regression_seed4179801_merge_blind06:Random:6,regression,False,False,False,legacy-6226467dcb2b0e4a1dcebee5,0,[],,2,1,legacy_regression_seed4179801_merge_blind06,6
Random,4,4179801:fbrt_cutin:initial:30,fbrt_cutin,seeded_random_without_replacement,merge_blind06,legacy_regression_seed4179801_merge_blind06:Random:6,regression,False,False,False,legacy-c75aad846f9b0f2e41c4f5ab,0,[],,3,1,legacy_regression_seed4179801_merge_blind06,6
Random,5,4179801:fbrt_cutin:initial:19,fbrt_cutin,seeded_random_without_replacement,merge_blind06,legacy_regression_seed4179801_merge_blind06:Random:6,regression,False,False,False,legacy-c112f429842e434798765ea2,0,[],,4,1,legacy_regression_seed4179801_merge_blind06,6
Random,6,4179801:fbrt_stop_hold_go:probe:1,fbrt_stop_hold_go,seeded_random_without_replacement,merge_blind06,legacy_regression_seed4179801_merge_blind06:Random:6,regression,False,False,False,legacy-95c13ca9d0286a2467eedbd2,0,[],,5,1,legacy_regression_seed4179801_merge_blind06,6
Random,7,4179801:fbrt_stop_hold_go:initial:16,fbrt_stop_hold_go,seeded_random_without_replacement,merge_blind06,legacy_regression_seed4179801_merge_blind06:Random:6,regression,False,False,False,legacy-a733b68e91a2b0b603b1eba9,0,[],,6,1,legacy_regression_seed4179801_merge_blind06,6
Random,8,4179801:fbrt_cutin:initial:14,fbrt_cutin,seeded_random_without_replacement,merge_blind06,legacy_regression_seed4179801_merge_blind06:Random:6,regression,False,False,False,legacy-7a7cd2f2ace6e64871f2d365,0,[],,7,1,legacy_regression_seed4179801_merge_blind06,6
Random,9,4179801:fbrt_stop_hold_go:initial:25,fbrt_stop_hold_go,seeded_random_without_replacement,merge_blind06,legacy_regression_seed4179801_merge_blind06:Random:6,regression,False,False,False,legacy-c4cf99bbd152c8d629a54366,0,[],,8,1,legacy_regression_seed4179801_merge_blind06,6
Random,10,4179801:fbrt_cutin:initial:31,fbrt_cutin,seeded_random_without_replacement,merge_blind06,legacy_regression_seed4179801_merge_blind06:Random:6,regression,False,False,False,legacy-02dd1e091ca486f11b487eed,0,[],,9,1,legacy_regression_seed4179801_merge_blind06,6
Random,11,4179801:fbrt_cutin:initial:26,fbrt_cutin,seeded_random_without_replacement,merge_blind06,legacy_regression_seed4179801_merge_blind06:Random:6,regression,True,False,True,legacy-ae535c64b202ffd1dc94e435,0,[],,10,1,legacy_regression_seed4179801_merge_blind06,6
Random,12,4179801:fbrt_cutin:initial:24,fbrt_cutin,seeded_random_without_replacement,merge_blind06,legacy_regression_seed4179801_merge_blind06:Random:6,regression,False,False,False,legacy-a77c78b582b4a7ad965a7679,0,[],,11,1,legacy_regression_seed4179801_merge_blind06,6
Random,13,4179801:fbrt_stop_hold_go:initial:7,fbrt_stop_hold_go,seeded_random_without_replacement,merge_blind06,legacy_regression_seed4179801_merge_blind06:Random:6,regression,False,False,False,legacy-6bf48507c7d1e7af40d84b5c,0,[],,12,1,legacy_regression_seed4179801_merge_blind06,6
Random,14,4179801:fbrt_cutout_static:initial:17,fbrt_cutout_static,seeded_random_without_replacement,merge_blind06,legacy_regression_seed4179801_merge_blind06:Random:6,regression,True,False,True,legacy-9bdbd46c3167902c9b55487b,0,[],,13,1,legacy_regression_seed4179801_merge_blind06,6
Random,15,4179801:fbrt_cutout_static:initial:12,fbrt_cutout_static,seeded_random_without_replacement,merge_blind06,legacy_regression_seed4179801_merge_blind06:Random:6,regression,False,False,False,legacy-b6feef445e69d087eed4a3c8,0,[],,14,1,legacy_regression_seed4179801_merge_blind06,6
Random,16,4179801:fbrt_cutin:initial:13,fbrt_cutin,seeded_random_without_replacement,merge_blind06,legacy_regression_seed4179801_merge_blind06:Random:6,regression,False,False,False,legacy-bbb41f188fac65970b0ef185,0,[],,15,1,legacy_regression_seed4179801_merge_blind06,6
Random,17,4179801:fbrt_cutin:initial:5,fbrt_cutin,seeded_random_without_replacement,merge_blind06,legacy_regression_seed4179801_merge_blind06:Random:6,regression,True,False,True,legacy-bb08686040dbe7db60c2abfb,0,[],,16,1,legacy_regression_seed4179801_merge_blind06,6
Random,18,4179801:fbrt_cutin:initial:23,fbrt_cutin,seeded_random_without_replacement,merge_blind06,legacy_regression_seed4179801_merge_blind06:Random:6,regression,False,False,False,legacy-1b4c9dab21573f9ff95c3636,0,[],,17,1,legacy_regression_seed4179801_merge_blind06,6
Random,19,4179801:fbrt_cutout_static:initial:28,fbrt_cutout_static,seeded_random_without_replacement,merge_blind06,legacy_regression_seed4179801_merge_blind06:Random:6,regression,False,False,False,legacy-a65acde106620b427947a1fc,0,[],,18,1,legacy_regression_seed4179801_merge_blind06,6
Random,20,4179801:fbrt_cutin:initial:17,fbrt_cutin,seeded_random_without_replacement,merge_blind06,legacy_regression_seed4179801_merge_blind06:Random:6,regression,False,False,False,legacy-c30a83de8bb4dc97795bec80,0,[],,19,1,legacy_regression_seed4179801_merge_blind06,6
Random,1,4179801:fbrt_cutin:initial:4,fbrt_cutin,seeded_random_without_replacement,merge_blind06,legacy_regression_seed4179801_merge_blind06:Random:7,regression,False,False,False,legacy-6bd2279c621fd406eabaf95b,0,[],,0,1,legacy_regression_seed4179801_merge_blind06,7
Random,2,4179801:fbrt_cutin:initial:1,fbrt_cutin,seeded_random_without_replacement,merge_blind06,legacy_regression_seed4179801_merge_blind06:Random:7,regression,False,False,False,legacy-06b7574f0505e7105218d90f,0,[],,1,1,legacy_regression_seed4179801_merge_blind06,7
Random,3,4179801:fbrt_cutout_static:initial:17,fbrt_cutout_static,seeded_random_without_replacement,merge_blind06,legacy_regression_seed4179801_merge_blind06:Random:7,regression,True,False,True,legacy-9bdbd46c3167902c9b55487b,0,[],,2,1,legacy_regression_seed4179801_merge_blind06,7
Random,4,4179801:fbrt_stop_hold_go:initial:29,fbrt_stop_hold_go,seeded_random_without_replacement,merge_blind06,legacy_regression_seed4179801_merge_blind06:Random:7,regression,False,False,False,legacy-4a064b56d449a5474949b8df,0,[],,3,1,legacy_regression_seed4179801_merge_blind06,7
Random,5,4179801:fbrt_cutin:initial:18,fbrt_cutin,seeded_random_without_replacement,merge_blind06,legacy_regression_seed4179801_merge_blind06:Random:7,regression,False,False,False,legacy-d83b04e75537ed2c7a886197,0,[],,4,1,legacy_regression_seed4179801_merge_blind06,7
Random,6,4179801:fbrt_cutin:initial:25,fbrt_cutin,seeded_random_without_replacement,merge_blind06,legacy_regression_seed4179801_merge_blind06:Random:7,regression,False,False,False,legacy-151b34a3cfcb8ea63a06b9e6,0,[],,5,1,legacy_regression_seed4179801_merge_blind06,7
Random,7,4179801:fbrt_cutin:initial:16,fbrt_cutin,seeded_random_without_replacement,merge_blind06,legacy_regression_seed4179801_merge_blind06:Random:7,regression,False,False,False,legacy-29d8539be27a527608ff27f4,0,[],,6,1,legacy_regression_seed4179801_merge_blind06,7
Random,8,4179801:fbrt_cutin:initial:2,fbrt_cutin,seeded_random_without_replacement,merge_blind06,legacy_regression_seed4179801_merge_blind06:Random:7,regression,False,False,False,legacy-44026825e072f2f56bddb519,0,[],,7,1,legacy_regression_seed4179801_merge_blind06,7
Random,9,4179801:fbrt_cutin:initial:12,fbrt_cutin,seeded_random_without_replacement,merge_blind06,legacy_regression_seed4179801_merge_blind06:Random:7,regression,False,False,False,legacy-76690971b6090a0eeb697f2c,0,[],,8,1,legacy_regression_seed4179801_merge_blind06,7
Random,10,4179801:fbrt_stop_hold_go:initial:17,fbrt_stop_hold_go,seeded_random_without_replacement,merge_blind06,legacy_regression_seed4179801_merge_blind06:Random:7,regression,False,False,False,legacy-7e718abc27022f1ee1d4fd7c,0,[],,9,1,legacy_regression_seed4179801_merge_blind06,7
Random,11,4179801:fbrt_stop_hold_go:probe:1,fbrt_stop_hold_go,seeded_random_without_replacement,merge_blind06,legacy_regression_seed4179801_merge_blind06:Random:7,regression,False,False,False,legacy-95c13ca9d0286a2467eedbd2,0,[],,10,1,legacy_regression_seed4179801_merge_blind06,7
Random,12,4179801:fbrt_cutin:initial:17,fbrt_cutin,seeded_random_without_replacement,merge_blind06,legacy_regression_seed4179801_merge_blind06:Random:7,regression,False,False,False,legacy-c30a83de8bb4dc97795bec80,0,[],,11,1,legacy_regression_seed4179801_merge_blind06,7
Random,13,4179801:fbrt_cutin:core_boundary:2,fbrt_cutin,seeded_random_without_replacement,merge_blind06,legacy_regression_seed4179801_merge_blind06:Random:7,regression,True,False,True,legacy-abcbf423287eaf6c358dfea4,0,[],,12,1,legacy_regression_seed4179801_merge_blind06,7
Random,14,4179801:fbrt_cutin:initial:27,fbrt_cutin,seeded_random_without_replacement,merge_blind06,legacy_regression_seed4179801_merge_blind06:Random:7,regression,False,False,False,legacy-a423ca4b5fb7bb1cb98d6b45,0,[],,13,1,legacy_regression_seed4179801_merge_blind06,7
Random,15,4179801:fbrt_stop_hold_go:initial:6,fbrt_stop_hold_go,seeded_random_without_replacement,merge_blind06,legacy_regression_seed4179801_merge_blind06:Random:7,regression,False,False,False,legacy-09e3a2519338b4c56df8e3b3,0,[],,14,1,legacy_regression_seed4179801_merge_blind06,7
Random,16,4179801:fbrt_cutin:probe:3,fbrt_cutin,seeded_random_without_replacement,merge_blind06,legacy_regression_seed4179801_merge_blind06:Random:7,regression,True,False,True,legacy-3f8e55023182b01009f920c7,0,[],,15,1,legacy_regression_seed4179801_merge_blind06,7
Random,17,4179801:fbrt_stop_hold_go:initial:15,fbrt_stop_hold_go,seeded_random_without_replacement,merge_blind06,legacy_regression_seed4179801_merge_blind06:Random:7,regression,False,False,False,legacy-6226467dcb2b0e4a1dcebee5,0,[],,16,1,legacy_regression_seed4179801_merge_blind06,7
Random,18,4179801:fbrt_cutout_static:initial:2,fbrt_cutout_static,seeded_random_without_replacement,merge_blind06,legacy_regression_seed4179801_merge_blind06:Random:7,regression,False,False,False,legacy-a56ac43cd3f2aed06db6deb7,0,[],,17,1,legacy_regression_seed4179801_merge_blind06,7
Random,19,4179801:fbrt_cutin:initial:19,fbrt_cutin,seeded_random_without_replacement,merge_blind06,legacy_regression_seed4179801_merge_blind06:Random:7,regression,False,False,False,legacy-c112f429842e434798765ea2,0,[],,18,1,legacy_regression_seed4179801_merge_blind06,7
Random,20,4179801:fbrt_stop_hold_go:core_extra:0,fbrt_stop_hold_go,seeded_random_without_replacement,merge_blind06,legacy_regression_seed4179801_merge_blind06:Random:7,regression,False,False,False,legacy-8cccebb36433662b43b4c821,0,[],,19,1,legacy_regression_seed4179801_merge_blind06,7
